,YRN-16 01,YRN-16 02,YRN-16 03,YRN-16 04,YRN-16 05,T(YRN) YRN-16-1908 1,T(YRN) YRN-16-1908 2,T(YRN) YRN-16-1908 3,T(YRN) YRN-16-1908 4,T(YRN) YRN-16-1908 5
16.76074685,61.07597929,50.107799,50.50804988,70.00929657,48.18340353,48.21848908,59.12600988,42.24997471,60.55409514,57.57112229
16.8475901,61.40583765,50.39247678,50.83123443,70.33261753,48.48789072,48.5535313,59.42017932,42.52029024,60.89348132,57.88202889
16.93443335,61.735696,50.67715457,51.15441899,70.65593849,48.79237791,48.88857351,59.71434875,42.79060577,61.2328675,58.1929355
17.0212766,62.06555436,50.96183235,51.47760354,70.97925945,49.0968651,49.22361573,60.00851818,43.0609213,61.57225369,58.5038421
17.10811984,62.39541271,51.24651014,51.8007881,71.30258041,49.40135229,49.55865794,60.30268761,43.33123683,61.91163987,58.81474871
17.19496309,62.72527107,51.53118792,52.12397265,71.62590136,49.70583948,49.89370016,60.59685704,43.60155235,62.25102605,59.12565531
17.28180634,63.05512943,51.8158657,52.44715721,71.94922232,50.01032666,50.22874237,60.89102647,43.87186788,62.59041224,59.43656192
17.36864959,63.38498778,52.10054349,52.77034176,72.27254328,50.31481385,50.56378459,61.1851959,44.14218341,62.92979842,59.74746852
17.45549284,63.71484614,52.38522127,53.09352632,72.59586424,50.61930104,50.8988268,61.47936534,44.41249894,63.26918461,60.05837513
17.54233608,64.04470449,52.66989906,53.41671087,72.9191852,50.92378823,51.23386902,61.77353477,44.68281447,63.60857079,60.36928173
17.62917933,64.37456285,52.95457684,53.73989543,73.24250616,51.22827542,51.56891123,62.0677042,44.95313,63.94795697,60.68018834
17.71602258,64.70442121,53.23925463,54.06307999,73.56582712,51.53276261,51.90395345,62.36187363,45.22344553,64.28734316,60.99109494
17.80286583,65.03427956,53.52393241,54.38626454,73.88914808,51.8372498,52.23899566,62.65604306,45.49376106,64.62672934,61.30200154
17.88970908,65.36413792,53.8086102,54.7094491,74.21246904,52.14173698,52.57403788,62.95021249,45.76407659,64.96611552,61.61290815
17.97655232,65.69399627,54.09328798,55.03263365,74.53579,52.44622417,52.90908009,63.24438192,46.03439212,65.30550171,61.92381475
18.06339557,66.02385463,54.37796576,55.35581821,74.85911096,52.75071136,53.24412231,63.53855136,46.30470765,65.64488789,62.23472136
18.15023882,66.35371298,54.66264355,55.67900276,75.18243192,53.05519855,53.57916452,63.83272079,46.57502318,65.98427407,62.54562796
18.23708207,66.68357134,54.94732133,56.00218732,75.51697842,53.35968574,53.91420674,64.12689022,46.84533871,66.32366026,62.85653457
18.32392531,67.0134297,55.23199912,56.32537187,75.93411814,53.66417293,54.24924895,64.42105965,47.11565424,66.66304644,63.16744117
18.41076856,67.34328805,55.5166769,56.64855643,76.35125786,53.96866012,54.58429117,64.71522908,47.38596977,67.00243262,63.47834778
18.49761181,67.67314641,55.80135469,56.97174098,76.76839758,54.27314731,54.91933338,65.00939851,47.6562853,67.34181881,63.78925438
18.58445506,68.00300476,56.08603247,57.29492554,77.1855373,54.57763449,55.2543756,65.30356795,47.92660083,67.68120499,64.10016099
18.67129831,68.33286312,56.37071026,57.61811009,77.60267702,54.88212168,55.58941781,65.59773738,48.19691636,68.02059117,64.41106759
18.75814155,68.66272148,56.65538804,57.94129465,78.01981673,55.18660887,55.92446003,65.89190681,48.46723189,68.35997736,64.7219742
18.8449848,68.99257983,56.94006582,58.2644792,78.43695645,55.49109606,56.25950224,66.18607624,48.73754742,68.69936354,65.0328808
18.93182805,69.32243819,57.22474361,58.58766376,78.85409617,55.79558325,56.59454446,66.48024567,49.00786295,69.03874972,65.34378741
19.0186713,69.65229654,57.50942139,58.91084831,79.27123589,56.10007044,56.92958667,66.7744151,49.27817848,69.37813591,65.65469401
19.10551455,69.9821549,57.79409918,59.23403287,79.68837561,56.40455763,57.26462889,67.06858453,49.54849401,69.71752209,65.96560062
19.19235779,70.31201326,58.07877696,59.55721742,80.10551533,56.70904481,57.5996711,67.36275397,49.81880954,70.05690827,66.27650722
19.27920104,70.64187161,58.36345475,59.88040198,80.52265505,57.013532,57.93471332,67.6569234,50.08912507,70.39629446,66.58741383
19.36604429,70.97172997,58.64813253,60.20358653,80.93979477,57.31801919,58.26975553,67.95109283,50.3594406,70.73568064,66.89832043
19.45288754,71.30158832,58.93281032,60.52677109,81.35693449,57.62250638,58.60479775,68.24526226,50.62975613,71.07506682,67.20922704
19.53973079,71.63144668,59.2697772,60.84995564,81.77407421,57.92699357,58.93983996,68.53943169,50.90007166,71.41445301,67.52013364
19.62657403,71.96130504,59.6712386,61.1731402,82.19121393,58.23148076,59.27488218,68.83360112,51.17038718,71.75383919,67.83104025
19.71341728,72.29116339,60.0727,61.49632475,82.60835365,58.53596795,59.60992439,69.12777055,51.44070271,72.09322537,68.14194685
19.80026053,72.62102175,60.4741614,61.81950931,83.02549337,58.84045513,59.94496661,69.42193999,51.71101824,72.43261156,68.45285346
19.88710378,72.9508801,60.8756228,62.14269386,83.44263309,59.14494232,60.28000882,69.71610942,51.98133377,72.77199774,68.76376006
19.97394703,73.28073846,61.2770842,62.46587842,83.85977281,59.44942951,60.61505104,70.01027885,52.2516493,73.11138392,69.07466667
20.06079027,73.61059681,61.6785456,62.78906297,84.27691253,59.7539167,60.95009325,70.30444828,52.52196483,73.45077011,69.38557327
20.14763352,74.0138185,62.080007,63.11224753,84.69405225,60.05840389,61.28513547,70.59861771,52.79228036,73.79015629,69.69647987
20.23447677,74.48406758,62.4814684,63.43543208,85.11119196,60.36289108,61.62017768,70.89278714,53.06259589,74.12954247,70.00738648
20.32132002,74.95431667,62.88292981,63.75861664,85.52833168,60.66737827,61.9552199,71.18695657,53.33291142,74.46892866,70.31829308
20.40816327,75.42456575,63.28439121,64.0818012,85.9454714,60.97186546,62.29026211,71.48112601,53.60322695,74.80831484,70.62919969
20.49500651,75.89481484,63.68585261,64.40498575,86.36261112,61.27635264,62.62530433,71.77529544,53.87354248,75.14770102,70.94010629
20.58184976,76.36506392,64.08731401,64.72817031,86.77975084,61.58083983,62.96034654,72.06946487,54.14385801,75.48708721,71.2510129
20.66869301,76.83531301,64.48877541,65.05135486,87.19689056,61.88532702,63.29538876,72.3636343,54.41417354,75.82647339,71.5619195
20.75553626,77.30556209,64.89023681,65.37453942,87.61403028,62.18981421,63.63043097,72.65780373,54.68448907,76.16585957,71.87282611
20.8423795,77.77581118,65.29169821,65.69772397,88.03117,62.4943014,63.96547319,72.95197316,54.9548046,76.50524576,72.18373271
20.92922275,78.24606026,65.69315961,66.02090853,88.44830972,62.79878859,64.3005154,73.2461426,55.22512013,76.84463194,72.49463932
21.016066,78.71630935,66.09462101,66.34409308,88.86544944,63.10327578,64.63555762,73.54031203,55.49543566,77.18401812,72.80554592
21.10290925,79.18655844,66.49608241,66.66727764,89.28258916,63.40776296,64.97059983,73.83448146,55.76575119,77.52340431,73.11645253
21.1897525,79.65680752,66.89754381,66.99046219,89.69972888,63.71225015,65.30564205,74.12865089,56.03606672,77.86279049,73.42735913
21.27659574,80.12705661,67.29900521,67.31364675,90.1168686,64.01673734,65.64068427,74.42282032,56.30638225,78.20217667,73.73826574
21.36343899,80.59730569,67.70046661,67.6368313,90.53400832,64.32122453,65.97572648,74.71698975,56.57669778,78.54156286,74.04917234
21.45028224,81.06755478,68.10192801,67.96001586,90.95114804,64.62571172,66.3107687,75.01115918,56.84701331,78.88094904,74.36007895
21.53712549,81.53780386,68.50338941,68.39065104,91.36828776,64.93019891,66.64581091,75.30532862,57.11732884,79.22033522,74.67098555
21.62396874,82.00805295,68.90485081,68.82244577,91.78542747,65.2346861,66.98085313,75.59949805,57.38764437,79.55972141,74.98189216
21.71081198,82.47830203,69.30631221,69.25424049,92.20256719,65.53917329,67.31589534,75.89366748,57.6579599,79.89910759,75.29279876
21.79765523,82.94855112,69.70777361,69.68603522,92.61970691,65.84366047,67.65093756,76.18783691,57.92827543,80.23849377,75.60370537
21.88449848,83.4188002,70.10923501,70.11782994,93.03684663,66.14814766,67.98597977,76.48200634,58.19859096,80.57787996,75.91461197
21.97134173,83.88904929,70.51069641,70.54962466,93.45398635,66.45263485,68.32102199,76.77617577,58.46890649,80.91726614,76.22551858
22.05818498,84.35929837,70.91215782,70.98141939,93.87112607,66.75712204,68.6560642,77.0703452,58.73922201,81.25665232,76.53642518
22.14502822,84.82954746,71.31361922,71.41321411,94.28826579,67.06160923,68.99110642,77.36451464,59.00953754,81.59603851,76.84733179
22.23187147,85.29979654,71.71508062,71.84500884,94.70540551,67.36609642,69.32614863,77.65868407,59.27985307,81.93542469,77.15823839
22.31871472,85.77004563,72.11654202,72.27680356,95.12254523,67.67058361,69.66119085,77.9528535,59.5501686,82.27481087,77.469145
22.40555797,86.24029471,72.51800342,72.70859829,95.53968495,67.97507079,69.99623306,78.24702293,59.82048413,82.61419706,77.7800516
22.49240122,86.7105438,72.91946482,73.14039301,95.95682467,68.27955798,70.33127528,78.63332915,60.09079966,82.95358324,78.0909582
22.57924446,87.18079289,73.32092622,73.57218773,96.37396439,68.58404517,70.66631749,79.05761346,60.36111519,83.29296942,78.40186481
22.66608771,87.65104197,73.72238762,74.00398246,96.79110411,68.88853236,71.00135971,79.48189776,60.63143072,83.63235561,78.71277141
22.75293096,88.12129106,74.12384902,74.43577718,97.20824383,69.19301955,71.33640192,79.90618207,60.90174625,83.97174179,79.02367802
22.83977421,88.59154014,74.52531042,74.86757191,97.62538355,69.49750674,71.67144414,80.33046637,61.17206178,84.31112797,79.33458462
22.92661746,89.06178923,74.92677182,75.29936663,98.04252327,69.80199393,72.00648635,80.75475068,61.44237731,84.65051416,79.64549123
23.0134607,89.53203831,75.32823322,75.73116136,98.45966298,70.10648112,72.34152857,81.17903498,61.71269284,84.98990034,79.95639783
23.10030395,90.0022874,75.72969462,76.16295608,98.8768027,70.4109683,72.67657078,81.60331929,61.98300837,85.32928652,80.26730444
23.1871472,90.47253648,76.13115602,76.5947508,99.29394242,70.71545549,73.011613,82.02760359,62.2533239,85.66867271,80.57821104
23.27399045,90.94278557,76.53261742,77.02654553,99.71108214,71.01994268,73.34665521,82.4518879,62.52363943,86.00805889,80.88911765
23.3608337,91.41303465,76.93407882,77.45834025,100.1282219,71.32442987,73.68169743,82.8761722,62.79395496,86.34744507,81.20002425
23.44767694,91.88328374,77.33554022,77.89013498,100.5453616,71.62891706,74.01673964,83.30045651,63.06427049,86.68683126,81.51093086
23.53452019,92.35353282,77.73700162,78.3219297,100.9625013,71.93340425,74.35178186,83.72474081,63.33458602,87.02621744,81.82183746
23.62136344,92.82378191,78.13846302,78.75372442,101.379641,72.23789144,74.68682407,84.14902512,63.60490155,87.36560362,82.20731203
23.70820669,93.29403099,78.53992442,79.18551915,101.7967807,72.54237862,75.02186629,84.57330943,63.87521708,87.70498981,82.61984366
23.79504993,93.76428008,78.94138583,79.61731387,102.2139205,72.84686581,75.3569085,84.99759373,64.14553261,88.04437599,83.03237529
23.88189318,94.23452916,79.34284723,80.0491086,102.6310602,73.151353,75.69195072,85.42187804,64.41584814,88.38376217,83.44490691
23.96873643,94.70477825,79.74430863,80.48090332,103.0481999,73.45584019,76.02699293,85.84616234,64.68616367,88.72314836,83.85743854
24.05557968,95.17502734,80.14577003,80.91269805,103.4653396,73.76032738,76.36203515,86.27044665,64.9564792,89.06253454,84.26997017
24.14242293,95.64527642,80.54723143,81.34449277,103.8824793,74.06481457,76.69707736,86.69473095,65.22679473,89.40192072,84.6825018
24.22926617,96.11552551,80.94869283,81.77628749,104.2996191,74.36930176,77.03211958,87.11901526,65.49711026,89.74130691,85.09503343
24.31610942,96.58577459,81.35015423,82.20808222,104.7167588,74.67378894,77.36716179,87.54329956,65.76742579,90.08403622,85.50756505
24.40295267,97.05602368,81.75161563,82.63987694,105.1338985,74.97827613,77.70220401,87.96758387,66.03774131,90.49559959,85.92009668
24.48979592,97.52627276,82.15307703,83.07167167,105.5510382,75.28276332,78.03724622,88.39186817,66.30805684,90.90716297,86.33262831
24.57663917,97.99652185,82.55453843,83.50346639,105.9681779,75.58725051,78.37228844,88.81615248,66.57837237,91.31872634,86.74515994
24.66348241,98.46677093,82.95599983,83.93526112,106.3853177,75.8917377,78.70733065,89.24043678,66.8486879,91.73028972,87.15769156
24.75032566,98.93702002,83.35746123,84.36705584,106.8024574,76.20790475,79.04237287,89.66472109,67.11900343,92.14185309,87.57022319
24.83716891,99.4072691,83.75892263,84.79885056,107.2195971,76.62946864,79.37741508,90.08900539,67.38931896,92.55341647,87.98275482
24.92401216,99.87751819,84.16038403,85.23064529,107.6367368,77.05103253,79.7124573,90.5132897,67.65963449,92.96497984,88.39528645
25.01085541,100.3477673,84.56184543,85.66244001,108.0538765,77.47259642,80.04749951,90.937574,67.92995002,93.37654322,88.80781807
25.09769865,100.8180164,84.96330683,86.09423474,108.4710163,77.89416031,80.38254173,91.36185831,68.20026555,93.7881066,89.2203497
25.1845419,101.2882654,85.36476823,86.52602946,108.888156,78.3157242,80.71758394,91.78614261,68.47058108,94.19966997,89.63288133
25.27138515,101.7585145,85.76622963,86.95782419,109.3052957,78.73728809,81.05262616,92.21042692,68.74089661,94.61123335,90.04541296
25.3582284,102.2287636,86.16769103,87.38961891,109.7224354,79.15885198,81.38766837,92.63471123,69.01121214,95.02279672,90.45794458
25.44507165,102.6990127,86.56915243,87.82141363,110.1395751,79.58041586,81.72271059,93.05899553,69.28152767,95.4343601,90.87047621
25.53191489,103.1692618,86.97061383,88.25320836,110.5567148,80.00197975,82.0577528,93.48327984,69.5518432,95.84592347,91.28300784
25.61875814,103.6395109,87.37207524,88.68500308,110.9738546,80.42354364,82.39279502,93.90756414,69.82215873,96.25748685,91.69553947
25.70560139,104.10976,87.77353664,89.11679781,111.3909943,80.84510753,82.72783723,94.33184845,70.09247426,96.66905022,92.1080711
25.79244464,104.580009,88.17499804,89.54859253,111.808134,81.26667142,83.06287945,94.75613275,70.36278979,97.0806136,92.52060272
25.87928789,105.0502581,88.57645944,89.98038726,112.2252737,81.68823531,83.39792166,95.18041706,70.63310532,97.49217698,92.93313435
25.96613113,105.5205072,88.97792084,90.41218198,112.6424134,82.1097992,83.73296388,95.60470136,70.90342085,97.90374035,93.34566598
26.05297438,105.9907563,89.37938224,90.8439767,113.0595532,82.53136309,84.06800609,96.02898567,71.17373638,98.31530373,93.75819761
26.13981763,106.4610054,89.78084364,91.27577143,113.4766929,82.95292698,84.40304831,96.45326997,71.44405191,98.7268671,94.17072923
26.22666088,106.9312545,90.18230504,91.70756615,113.8938326,83.37449087,84.73809052,96.87755428,71.71436744,99.13843048,94.58326086
26.31350413,107.4015036,90.58376644,92.13936088,114.3109723,83.79605476,85.07313274,97.30183858,71.98468297,99.54999385,94.99579249
26.40034737,107.8717526,90.98522784,92.5711556,114.728112,84.21761865,85.40817495,97.72612289,72.2549985,99.96155723,95.40832412
26.48719062,108.3420017,91.38668924,93.00295033,115.1452518,84.63918254,85.74321717,98.15040719,72.52531403,100.3731206,95.82085574
26.57403387,108.8122508,91.78815064,93.43474505,115.5623915,85.06074643,86.07825938,98.5746915,72.79562956,100.784684,96.23338737
26.66087712,109.2824999,92.18961204,93.86653977,115.9795312,85.48231032,86.4133016,98.9989758,73.06594509,101.1962474,96.645919
26.74772036,109.752749,92.59107344,94.2983345,116.3966709,85.90387421,86.74834381,99.42326011,73.33626062,101.6078107,97.05845063
26.83456361,110.2229981,92.99253484,94.73012922,116.8138106,86.3254381,87.08338603,99.84754441,73.60657614,102.0193741,97.47098225
26.92140686,110.6932471,93.39399624,95.16192395,117.2309504,86.74700199,87.41842824,100.2718287,73.87689167,102.4309375,97.88351388
27.00825011,111.1634962,93.79545764,95.59371867,117.6480901,87.16856588,87.75347046,100.696113,74.1472072,102.8425009,98.29604551
27.09509336,111.6337453,94.19691904,96.0255134,118.0652298,87.59012976,88.08851267,101.1203973,74.41752273,103.2540642,98.70857714
27.1819366,112.1039944,94.59838044,96.45730812,118.4823695,88.01169365,88.42355489,101.5446816,74.68783826,103.6656276,99.12110877
27.26877985,112.5742435,94.99984184,96.88910284,118.6891571,88.43325754,88.7585971,101.9689659,74.95815379,104.077191,99.53364039
27.3556231,113.0444926,95.40130325,97.32089757,117.788856,88.85482143,89.09363932,102.3932502,75.22846932,104.4887544,99.94617202
27.44246635,113.5147417,95.80276465,97.75269229,116.8885549,89.27638532,89.42868153,102.8175346,75.49878485,104.9003177,100.3587036
27.5293096,113.9849907,96.20422605,98.18448702,115.9882537,89.69794921,89.76372375,103.2418189,75.80015645,105.3118811,100.7712353
27.61615284,114.4552398,96.60568745,98.61628174,115.0879526,90.1195131,90.09876596,103.6661032,76.23445844,105.7234445,101.1837669
27.70299609,114.9254889,97.00714885,99.04807647,112.759561,90.54107699,90.43380818,104.0903875,76.66876043,106.1350079,101.5962985
27.78983934,115.395738,97.40861025,99.47987119,105.0325546,90.96264088,90.76885039,104.5146718,77.10306242,106.5465712,102.0088302
27.87668259,115.8659871,97.81007165,99.91166591,97.30554824,91.38420477,91.10389261,104.9389561,77.53736441,106.9581346,102.4213618
27.96352584,116.3362362,98.21153305,100.3434606,91.44642285,91.80576866,91.43893482,105.3632404,77.9716664,107.369698,102.8338934
28.05036908,116.8064853,98.61299445,100.7752554,91.53787681,92.22733255,91.84945847,105.7875247,78.40596839,107.7812614,103.246425
28.13721233,117.2767343,99.01445585,101.2070501,91.62933077,92.64889644,92.30349107,106.211809,78.84027038,108.1928247,103.6589567
28.22405558,117.7469834,99.41591725,101.6388448,91.72078474,93.07046033,92.75752366,106.6360933,79.27457237,108.6043881,104.0714883
28.31089883,118.2172325,99.81737865,102.0706395,91.8122387,93.49202422,93.21155626,107.0603776,79.70887436,109.0159515,104.4840199
28.39774208,118.6874816,100.2188401,102.5024343,91.90369266,93.91358811,93.66558885,107.4846619,80.14317635,109.4275149,104.8965516
28.48458532,119.1577307,100.597007,102.934229,91.99514662,94.335152,94.11962145,107.9089462,80.57747834,109.8390782,105.3090832
28.57142857,119.6279798,100.9568252,103.3660237,92.08660059,94.75671589,94.57365405,108.3332305,81.01178033,110.2506416,105.7216148
28.65827182,120.0982289,101.3166435,103.7978184,92.17805455,95.17827978,95.02768664,108.7575148,81.44608232,110.662205,106.1341464
28.74511507,120.5684779,101.6764617,104.017123,92.26950851,95.59984366,95.48171924,109.1817991,81.88038431,111.0737684,106.5466781
28.83195832,121.038727,102.0362799,104.2333591,92.36096247,96.02140755,95.93575183,109.6060834,82.31468629,111.4853317,106.9592097
28.91880156,121.5089761,102.3960982,104.4495952,90.49397355,96.44297144,96.38978443,110.0303677,82.74898828,111.8968951,107.3717413
29.00564481,121.9792252,102.7559164,104.6658313,84.95546184,96.86453533,96.84381702,110.454652,83.18329027,112.3084585,107.7842729
29.09248806,122.4494743,103.1157346,104.8820674,79.41695013,97.28609922,97.29784962,110.8789364,83.61759226,112.7200219,108.1968046
29.17933131,122.9197234,103.4755528,105.0983035,73.87843843,97.70766311,97.75188222,111.3032207,84.05189425,113.1315852,108.6093362
29.26617455,123.3899725,103.8353711,105.3145396,68.33992672,98.129227,98.20591481,111.727505,84.48619624,113.5431486,109.0218678
29.3530178,123.8602215,104.1951893,105.5307757,62.80141502,98.55079089,98.65994741,112.1517893,84.92049823,113.954712,109.4343995
29.43986105,124.3304706,104.5550075,105.7470118,57.26290331,98.97235478,99.11398,112.5760736,85.35480022,114.3662754,109.8469311
